year,female,earnings,male
1992,1,11.84138,0
1992,0,10.054,1
1992,0,17.42694,1
1992,0,13.40534,1
1992,0,21.22512,1
1992,0,14.89482,1
1992,0,21.0017,1
1992,1,10.27743,0
1992,0,13.40534,1
1992,1,19.72261,0
1992,0,5.027002,1
1992,0,18.71162,1
1992,0,25.81769,1
1992,1,13.40534,0
1992,0,22.34224,1
1992,1,13.40534,0
1992,0,21.22512,1
1992,0,16.9801,1
1992,0,33.31024,1
1992,0,12.41235,1
1992,0,14.29903,1
1992,0,17.87379,1
1992,0,9.749338,1
1992,0,12.90885,1
1992,1,12.56751,0
1992,0,10.96801,1
1992,1,14.15008,0
1992,1,15.41614,0
1992,0,22.34224,1
1992,0,24.73942,1
1992,0,26.81068,1
1992,0,18.61853,1
1992,0,22.34224,1
1992,0,11.35978,1
1992,1,20.375,0
1992,0,18.55647,1
1992,0,17.87379,1
1992,0,14.63801,1
1992,0,21.78368,1
1992,1,23.45935,0
1992,0,26.96477,1
1992,1,19.40247,0
1992,1,13.31027,0
1992,0,9.681634,1
1992,0,16.32547,1
1992,1,11.17112,0
1992,0,22.34224,1
1992,0,24.57646,1
1992,0,20.10801,1
1992,1,20.10801,0
1992,1,5.585559,0
1992,1,26.81068,0
1992,0,16.19812,1
1992,1,14.36286,0
1992,0,23.68277,1
1992,1,17.21179,0
1992,1,14.52245,0
1992,0,33.06651,1
1992,0,37.23706,1
1992,1,22.85001,0
1992,1,16.53325,0
1992,0,17.42694,1
1992,1,19.9963,0
1992,0,22.73367,1
1992,0,22.23052,1
1992,0,8.936893,1
1992,0,17.00803,1
1992,1,15.70882,0
1992,0,16.13606,1
1992,0,19.80334,1
1992,1,15.63956,0
1992,0,16.75668,1
1992,0,22.34224,1
1992,0,20.96733,1
1992,0,17.87379,1
1992,1,17.8291,0
1992,0,20.10801,1
1992,0,18.86678,1
1992,0,8.819303,1
1992,1,12.08268,0
1992,0,20.10801,1
1992,0,21.43179,1
1992,0,21.67197,1
1992,1,16.19812,0
1992,1,18.61853,0
1992,0,15.08101,1
1992,0,16.75668,1
1992,0,31.27913,1
1992,0,19.54946,1
1992,1,20.57837,0
1992,0,23.23592,1
1992,0,18.86678,1
1992,0,20.10801,1
1992,1,10.94769,0
1992,1,12.26417,0
1992,0,17.43811,1
1992,1,15.57589,0
1992,0,24.73942,1
1992,0,13.18192,1
1992,1,14.52245,0
1992,1,13.40534,0
1992,0,13.40534,1
1992,1,13.9639,0
1992,0,7.819782,1
1992,0,9.929882,1
1992,1,22.8561,0
1992,1,15.10335,0
1992,1,13.9639,0
1992,0,17.57192,1
1992,0,15.63956,1
1992,0,20.78347,1
1992,0,22.34224,1
1992,1,21.22512,0
1992,0,22.34224,1
1992,0,20.55095,1
1992,0,18.61853,1
1992,0,12.41235,1
1992,1,16.2489,0
1992,0,41.42622,1
1992,0,17.87379,1
1992,0,20.66657,1
1992,1,14.52245,0
1992,0,15.63956,1
1992,0,17.48257,1
1992,1,12.51165,0
1992,1,22.34224,0
1992,0,25.02578,1
1992,1,26.20856,0
1992,1,17.10777,0
1992,1,14.74587,0
1992,1,16.75668,0
1992,0,22.5098,1
1992,1,10.94769,0
1992,0,13.11392,1
1992,0,10.054,1
1992,1,12.12066,0
1992,0,17.37729,1
1992,1,15.63956,0
1992,1,14.52245,0
1992,0,12.12864,1
1992,0,23.83172,1
1992,1,40.21602,0
1992,1,10.11273,0
1992,1,15.08101,0
1992,0,10.61256,1
1992,0,19.54946,1
1992,1,12.18667,0
1992,0,8.096141,1
1992,1,13.89044,0
1992,1,19.82873,0
1992,0,17.37729,1
1992,0,18.61853,1
1992,0,22.34224,1
1992,0,17.42694,1
1992,0,13.9639,1
1992,0,10.054,1
1992,0,8.713471,1
1992,0,3.012329,1
1992,0,10.94769,1
1992,0,10.21359,1
1992,0,20.65416,1
1992,1,6.915453,0
1992,0,13.03949,1
1992,1,18.28001,0
1992,0,11.17112,1
1992,1,9.929882,0
1992,0,18.9909,1
1992,1,16.19812,0
1992,1,17.01798,0
1992,0,9.309264,1
1992,0,16.9801,1
1992,0,18.61853,1
1992,0,10.42638,1
1992,1,10.6349,0
1992,0,17.37729,1
1992,1,16.63255,0
1992,1,14.9693,0
1992,0,11.17112,1
1992,0,12.99912,1
1992,0,20.48038,1
1992,0,12.56751,1
1992,0,22.90079,1
1992,1,9.732277,0
1992,0,8.020862,1
1992,1,6.599896,0
1992,0,30.2067,1
1992,0,7.149515,1
1992,0,23.45935,1
1992,1,18.43234,0
1992,0,10.72427,1
1992,1,14.0164,0
1992,1,13.9639,0
1992,0,13.9639,1
1992,1,15.39132,0
1992,1,7.075041,0
1992,0,16.75668,1
1992,0,15.63956,1
1992,1,16.75668,0
1992,0,5.808981,1
1992,0,12.28823,1
1992,1,11.72967,0
1992,1,8.936893,0
1992,1,11.17112,0
1992,0,17.87379,1
1992,1,11.72967,0
1992,1,14.41074,0
1992,1,21.44854,0
1992,1,13.40534,0
1992,0,10.92287,1
1992,0,7.943905,1
1992,0,17.87379,1
1992,1,18.9909,0
1992,1,20.10801,0
1992,1,10.16572,0
1992,0,21.81028,1
1992,0,35.74757,1
1992,0,25.70521,1
1992,1,12.28823,0
1992,0,9.361396,1
1992,1,16.21488,0
1992,1,18.9909,0
1992,1,10.33328,0
1992,1,10.51056,0
1992,1,9.697088,0
1992,0,8.34894,1
1992,0,11.72967,1
1992,1,6.805444,0
1992,0,13.9639,1
1992,1,10.054,0
1992,0,11.72967,1
1992,1,15.63956,0
1992,1,19.54946,0
1992,0,15.88781,1
1992,1,15.08101,0
1992,0,15.86299,1
1992,0,26.81068,1
1992,0,7.447411,1
1992,0,8.630486,1
1992,0,7.075041,1
1992,1,13.9639,0
1992,0,8.75574,1
1992,1,9.681634,0
1992,0,8.617719,1
1992,1,15.63956,0
1992,0,8.47143,1
1992,1,10.40776,0
1992,0,9.964637,1
1992,0,17.87379,1
1992,0,9.294369,1
1992,0,20.10801,1
1992,0,10.72427,1
1992,0,11.17112,1
1992,0,9.681634,1
1992,0,10.15556,1
1992,0,18.61853,1
1992,1,24.8247,0
1992,0,14.52245,1
1992,0,8.099059,1
1992,1,10.61256,0
1992,1,13.05177,0
1992,0,12.79601,1
1992,1,18.9909,0
1992,0,21.22512,1
1992,1,16.8808,0
1992,0,8.378338,1
1992,0,16.2489,1
1992,0,30.78263,1
1992,1,9.495449,0
1992,0,5.776451,1
1992,1,8.043204,0
1992,1,8.11023,0
1992,0,10.72427,1
1992,1,8.916226,0
1992,1,11.91586,0
1992,0,23.20155,1
1992,0,13.40534,1
1992,0,15.74112,1
1992,1,13.56493,0
1992,0,20.10801,1
1992,0,19.85976,1
1992,1,18.9909,0
1992,0,8.542619,1
1992,0,20.85275,1
1992,1,16.4774,0
1992,1,12.41235,0
1992,0,6.70267,1
1992,0,6.759542,1
1992,1,9.681634,0
1992,1,17.87379,0
1992,0,8.517977,1
1992,0,6.801969,1
1992,1,9.495449,0
1992,0,16.75668,1
1992,1,13.9639,0
1992,0,10.42638,1
1992,1,19.85976,0
1992,0,24.71849,1
1992,0,15.45317,1
1992,1,7.98616,0
1992,0,18.9909,1
1992,0,11.45039,1
1992,1,7.454182,0
1992,1,11.72967,0
1992,1,8.378338,0
1992,1,13.9639,0
1992,0,15.63956,1
1992,0,19.54946,1
1992,1,20.10801,0
1992,0,11.69921,1
1992,1,8.769327,0
1992,0,12.28823,1
1992,0,21.0017,1
1992,0,8.936893,1
1992,0,23.45935,1
1992,0,10.27743,1
1992,1,11.17112,0
1992,0,15.472,1
1992,1,9.076532,0
1992,0,10.054,1
1992,1,10.15556,0
1992,0,19.85976,1
1992,0,13.40534,1
1992,1,10.56178,0
1992,0,12.90885,1
1992,1,15.88781,0
1992,0,22.34224,1
1992,1,9.185141,0
1992,1,11.74308,0
1992,0,10.64953,1
1992,0,11.17112,1
1992,0,15.39132,1
1992,1,12.41235,0
1992,0,16.3843,1
1992,1,7.404854,0
1992,0,20.85275,1
1992,1,24.35303,0
1992,0,22.34224,1
1992,1,13.40534,0
1992,0,14.52245,1
1992,1,11.47447,0
1992,0,15.23334,1
1992,0,13.40534,1
1992,0,12.28823,1
1992,0,8.713471,1
1992,1,9.149145,0
1992,0,18.58874,1
1992,0,14.3735,1
1992,0,8.072569,1
1992,0,26.73571,1
1992,1,11.17112,0
1992,1,2.234223,0
1992,0,9.830583,1
1992,0,7.943905,1
1992,0,6.353573,1
1992,1,25.43577,0
1992,1,10.21264,0
1992,1,9.94788,0
1992,0,27.1514,1
1992,1,15.52897,0
1992,0,20.39943,1
1992,1,19.54946,0
1992,1,10.05847,0
1992,1,3.388572,0
1992,1,15.63956,0
1992,0,18.86678,1
1992,1,11.17112,0
1992,0,6.762435,1
1992,0,15.43645,1
1992,0,12.84678,1
1992,0,22.34224,1
1992,0,16.75668,1
1992,1,26.25212,0
1992,0,13.40534,1
1992,1,18.9909,0
1992,0,29.0449,1
1992,1,15.91884,0
1992,0,27.92779,1
1992,0,14.21778,1
1992,0,11.75907,1
1992,1,12.90885,0
1992,0,24.5524,1
1992,0,13.9639,1
1992,1,16.3843,0
1992,0,27.92779,1
1992,0,7.747393,1
1992,0,27.92779,1
1992,1,14.24938,0
1992,0,6.09943,1
1992,0,15.49992,1
1992,1,12.28823,0
1992,1,10.61256,0
1992,1,10.61256,0
1992,1,7.261226,0
1992,0,12.41235,1
1992,1,11.41936,0
1992,0,9.214931,1
1992,0,6.04134,1
1992,1,10.054,0
1992,1,11.45039,0
1992,1,11.33868,0
1992,1,24.0179,0
1992,1,19.78884,0
1992,0,21.22512,1
1992,0,19.54946,1
1992,1,21.49323,0
1992,0,18.90497,1
1992,0,40.21602,1
1992,1,39.09891,0
1992,0,22.34224,1
1992,1,18.86678,0
1992,0,17.73582,1
1992,0,15.63956,1
1992,0,8.423022,1
1992,1,13.85218,0
1992,1,20.10801,0
1992,0,12.28823,1
1992,1,12.73507,0
1992,0,14.74587,1
1992,1,19.54946,0
1992,0,25.3889,1
1992,1,22.34224,0
1992,0,16.9801,1
1992,0,28.43557,1
1992,0,11.17112,1
1992,0,26.81068,1
1992,1,19.54946,0
1992,1,21.75428,0
1992,1,19.54946,0
1992,1,23.15468,0
1992,1,8.09124,0
1992,0,26.25212,1
1992,1,18.43234,0
1992,0,12.51165,1
1992,0,13.8237,1
1992,1,13.84748,0
1992,0,11.43715,1
1992,0,18.9909,1
1992,1,13.40534,0
1992,0,10.42638,1
1992,1,13.01212,0
1992,0,10.61256,1
1992,0,13.40534,1
1992,1,16.75668,0
1992,0,13.9639,1
1992,0,16.19812,1
1992,0,20.91233,1
1992,0,18.76748,1
1992,0,21.101,1
1992,0,20.48038,1
1992,1,22.34224,0
1992,0,13.40534,1
1992,0,15.08101,1
1992,0,6.70267,1
1992,0,5.027002,1
1992,0,7.660194,1
1992,1,11.17112,0
1992,1,18.9909,0
1992,1,11.32006,0
1992,1,21.22512,0
1992,0,13.40534,1
1992,1,21.22512,0
1992,0,39.21062,1
1992,1,14.59693,0
1992,0,9.478523,1
1992,1,14.24317,0
1992,1,8.936893,0
1992,0,23.19403,1
1992,0,11.68033,1
1992,1,27.92779,0
1992,0,13.85218,1
1992,1,17.87379,0
1992,1,17.67068,0
1992,0,25.30258,1
1992,0,13.85218,1
1992,0,22.90079,1
1992,1,10.054,0
1992,1,15.88781,0
1992,0,8.378338,1
1992,1,16.75668,0
1992,1,13.9639,0
1992,1,11.17112,0
1992,1,27.92779,0
1992,0,31.83768,1
1992,1,16.19812,0
1992,1,8.60176,0
1992,1,12.84678,0
1992,0,12.10949,1
1992,0,35.34135,1
1992,1,10.72427,0
1992,1,17.31523,0
1992,1,20.48038,0
1992,0,11.11154,1
1992,1,24.0179,0
1992,1,9.309264,0
1992,1,27.92779,0
1992,0,14.89482,1
1992,0,14.29903,1
1992,0,12.9585,1
1992,0,12.56751,1
1992,1,8.936893,0
1992,1,11.72967,0
1992,0,20.48038,1
1992,1,16.75668,0
1992,0,17.47163,1
1992,1,17.84187,0
1992,0,16.43902,1
1992,0,18.55647,1
1992,0,11.45039,1
1992,1,24.0179,0
1992,1,13.24559,0
1992,1,8.657616,0
1992,1,20.72172,0
1992,0,11.72967,1
1992,0,19.54946,1
1992,0,13.9639,1
1992,0,14.60623,1
1992,0,6.70267,1
1992,0,17.87379,1
1992,0,9.929882,1
1992,1,26.25212,0
1992,1,10.18543,0
1992,0,22.34224,1
1992,1,11.17112,0
1992,1,11.17112,0
1992,0,22.34224,1
1992,1,12.28823,0
1992,0,20.31112,1
1992,1,18.9909,0
1992,0,18.61853,1
1992,1,20.42719,0
1992,0,19.54946,1
1992,1,17.87379,0
1992,0,21.78368,1
1992,1,21.51474,0
1992,1,31.6515,0
1992,1,14.10354,0
1992,0,10.22157,1
1992,0,32.53029,1
1992,0,8.378338,1
1992,1,30.38544,0
1992,1,16.08641,0
1992,1,18.9909,0
1992,0,20.66657,1
1992,0,24.0179,1
1992,0,17.9855,1
1992,0,7.943905,1
1992,1,26.81068,0
1992,1,22.90079,0
1992,1,15.63956,0
1992,1,8.832976,0
1992,0,20.94127,1
1992,1,11.44329,0
1992,1,14.52245,0
1992,0,15.98196,1
1992,1,13.21822,0
1992,0,24.32821,1
1992,1,15.63956,0
1992,1,7.372937,0
1992,0,17.31523,1
1992,0,24.29718,1
1992,1,15.63956,0
1992,1,8.378338,0
1992,0,11.41936,1
1992,0,15.23334,1
1992,0,5.202986,1
1992,0,10.27743,1
1992,1,9.465287,0
1992,1,13.40534,0
1992,1,6.144114,0
1992,0,19.85976,1
1992,1,9.495449,0
1992,0,10.054,1
1992,0,16.94212,1
1992,1,8.378338,0
1992,1,10.054,0
1992,1,11.72967,0
1992,1,11.17112,0
1992,0,12.28823,1
1992,0,21.12357,1
1992,0,5.106797,1
1992,0,9.882142,1
1992,0,13.85218,1
1992,0,7.745307,1
1992,0,27.36924,1
1992,1,11.72967,0
1992,1,19.54946,0
1992,0,22.34224,1
1992,1,17.87379,0
1992,0,17.42694,1
1992,1,10.62497,0
1992,1,11.17112,0
1992,1,8.713471,0
1992,1,13.9639,0
1992,0,22.34224,1
1992,0,21.22512,1
1992,0,26.81068,1
1992,1,11.34298,0
1992,1,18.9909,0
1992,1,14.29903,0
1992,0,19.09245,1
1992,1,10.61256,0
1992,1,8.979859,0
1992,0,16.75668,1
1992,1,17.54312,0
1992,0,16.19812,1
1992,1,5.957929,0
1992,0,15.63956,1
1992,0,29.32418,1
1992,1,17.87379,0
1992,0,10.78404,1
1992,0,12.06481,1
1992,0,18.58874,1
1992,1,13.9639,0
1992,0,14.29903,1
1992,1,16.75668,0
1992,0,8.936893,1
1992,0,22.34224,1
1992,0,12.98084,1
1992,0,20.10801,1
1992,0,6.255826,1
1992,1,13.9639,0
1992,1,16.33466,0
1992,0,23.45935,1
1992,0,14.29903,1
1992,0,23.19403,1
1992,1,19.54946,0
1992,1,12.96799,0
1992,1,15.88781,0
1992,0,15.43645,1
1992,1,11.72967,0
1992,0,22.34224,1
1992,1,18.9909,0
1992,0,12.90885,1
1992,0,14.29903,1
1992,0,15.91884,1
1992,1,11.67847,0
1992,0,8.333653,1
1992,0,9.991447,1
1992,0,33.51335,1
1992,0,20.66657,1
1992,1,13.40534,0
1992,0,15.08101,1
1992,0,40.21602,1
1992,0,28.43557,1
1992,0,6.801788,1
1992,1,7.021845,0
1992,1,8.378338,0
1992,0,13.65359,1
1992,1,15.63956,0
1992,0,17.87379,1
1992,0,26.25212,1
1992,1,8.936893,0
1992,0,19.85976,1
1992,1,27.92779,0
1992,0,18.24616,1
1992,1,22.34224,0
1992,1,8.408805,0
1992,0,17.37729,1
1992,0,15.08101,1
1992,0,10.82065,1
1992,1,11.43029,0
1992,0,11.75907,1
1992,0,17.93762,1
1992,1,19.31824,0
1992,0,11.29524,1
1992,1,13.6511,0
1992,1,12.28823,0
1992,0,44.68447,1
1992,1,21.62058,0
1992,0,25.13501,1
1992,1,11.72967,0
1992,0,21.30306,1
1992,1,8.56065,0
1992,0,8.378338,1
1992,1,9.929882,0
1992,0,18.76748,1
1992,0,6.423392,1
1992,1,6.144114,0
1992,1,11.72967,0
1992,0,16.26515,1
1992,0,26.81068,1
1992,1,10.89184,0
1992,0,21.22512,1
1992,0,17.37729,1
1992,1,11.63658,0
1992,0,25.13501,1
1992,0,7.819782,1
1992,0,25.69357,1
1992,1,22.90079,0
1992,0,18.76748,1
1992,0,13.40534,1
1992,1,15.39132,0
1992,0,14.24317,1
1992,0,17.87379,1
1992,0,22.34224,1
1992,1,11.17112,0
1992,1,19.36327,0
1992,0,11.17112,1
1992,1,13.03297,0
1992,1,11.17112,0
1992,0,5.439318,1
1992,1,5.808981,0
1992,0,24.57646,1
1992,1,20.10801,0
1992,0,9.929882,1
1992,0,18.43234,1
1992,1,7.261226,0
1992,1,11.49029,0
1992,0,21.03633,1
1992,0,16.60773,1
1992,0,17.87379,1
1992,1,13.38344,0
1992,0,7.261226,1
1992,0,22.78908,1
1992,1,15.9747,0
1992,0,19.54946,1
1992,0,10.61256,1
1992,0,14.62401,1
1992,1,21.34925,0
1992,1,23.45935,0
1992,1,4.468447,0
1992,0,22.34224,1
1992,0,17.65036,1
1992,0,21.22512,1
1992,0,25.13501,1
1992,0,11.61796,1
1992,1,11.72967,0
1992,1,9.721891,0
1992,1,13.9639,0
1992,1,10.61256,0
1992,1,10.61256,0
1992,1,7.261226,0
1992,1,10.61256,0
1992,0,44.68447,1
1992,1,19.54946,0
1992,1,11.17112,0
1992,1,11.17112,0
1992,0,13.40534,1
1992,1,13.40534,0
1992,1,17.8134,0
1992,1,13.40534,0
1992,0,30.72057,1
1992,0,26.25212,1
1992,1,13.40534,0
1992,1,7.093659,0
1992,1,10.054,0
1992,0,17.87379,1
1992,1,11.17112,0
1992,1,12.77444,0
1992,0,26.31419,1
1992,1,15.63956,0
1992,0,17.87379,1
1992,1,12.41235,0
1992,0,3.247071,1
1992,1,11.72967,0
1992,0,36.30613,1
1992,0,33.51335,1
1992,1,16.8808,0
1992,1,15.36029,0
1992,0,17.87379,1
1992,1,16.4774,0
1992,1,22.34224,0
1992,1,10.42638,0
1992,1,12.41235,0
1992,1,10.42638,0
1992,0,14.52245,1
1992,1,27.92779,0
1992,0,11.91586,1
1992,0,13.40534,1
1992,1,15.63956,0
1992,0,3.072057,1
1992,0,26.25212,1
1992,1,16.53325,0
1992,1,12.44782,0
1992,0,20.33143,1
1992,0,34.75459,1
1992,0,14.89482,1
1992,0,10.16572,1
1992,1,8.530671,0
1992,0,9.495449,1
1992,0,22.30649,1
1992,1,15.08101,0
1992,0,22.90079,1
1992,1,16.19812,0
1992,1,23.45935,0
1992,1,17.35656,0
1992,0,21.44854,1
1992,0,4.245025,1
1992,1,15.43645,0
1992,0,13.08461,1
1992,1,10.63916,0
1992,0,15.08101,1
1992,1,7.261226,0
1992,1,15.11676,0
1992,0,14.52245,1
1992,0,10.65553,1
1992,1,8.192152,0
1992,0,15.10335,1
1992,1,13.2523,0
1992,1,7.832549,0
1992,0,16.75668,1
1992,1,8.936893,0
1992,0,33.51335,1
1992,0,11.17112,1
1992,1,8.936893,0
1992,0,8.192152,1
1992,0,7.261226,1
1992,1,21.78368,0
1992,0,19.54946,1
1992,0,20.68221,1
1992,0,25.0328,1
1992,0,18.61853,1
1992,1,16.9801,0
1992,1,17.31523,0
1992,1,11.61796,0
1992,1,12.28823,0
1992,1,10.054,0
1992,1,14.52245,0
1992,1,19.05346,0
1992,0,8.378338,1
1992,0,5.529703,1
1992,1,25.13501,0
1992,1,14.80173,0
1992,0,13.12606,1
1992,1,22.34224,0
1992,0,9.584818,1
1992,1,28.48635,0
1992,1,13.9639,0
1992,1,13.40534,0
1992,0,6.70267,1
1992,0,29.0449,1
1992,0,13.40534,1
1992,1,6.70267,0
1992,0,14.52245,1
1992,1,19.82873,0
1992,0,30.16202,1
1992,1,17.87379,0
1992,0,6.088393,1
1992,1,14.52245,0
1992,0,22.34224,1
1992,0,20.10801,1
1992,1,14.89482,0
1992,0,14.74587,1
1992,0,22.34224,1
1992,1,14.89482,0
1992,0,20.10801,1
1992,1,16.75668,0
1992,0,11.17112,1
1992,0,7.540504,1
1992,1,16.19812,0
1992,0,15.88781,1
1992,0,30.69397,1
1992,0,6.196246,1
1992,1,13.9639,0
1992,1,11.17112,0
1992,1,10.61256,0
1992,0,30.72057,1
1992,0,12.41235,1
1992,0,11.17112,1
1992,1,8.713471,0
1992,1,10.054,0
1992,0,7.447411,1
1992,0,19.54946,1
1992,0,20.10801,1
1992,1,6.444059,0
1992,1,20.92045,0
1992,1,12.56751,0
1992,0,32.39624,1
1992,0,10.61256,1
1992,0,9.379084,1
1992,1,12.28823,0
1992,0,10.61256,1
1992,0,22.34224,1
1992,0,12.28823,1
1992,0,8.378338,1
1992,1,15.30443,0
1992,0,10.16572,1
1992,0,24.57646,1
1992,0,23.45935,1
1992,0,27.92779,1
1992,1,10.44053,0
1992,1,13.07021,0
1992,1,25.13501,0
1992,1,13.9639,0
1992,0,5.808981,1
1992,1,21.62058,0
1992,0,24.0179,1
1992,1,17.87379,0
1992,0,18.32063,1
1992,1,7.261226,0
1992,0,17.87379,1
1992,1,12.84678,0
1992,1,11.17112,0
1992,0,11.17112,1
1992,1,11.72967,0
1992,0,13.9639,1
1992,0,12.51165,1
1992,0,21.22512,1
1992,1,9.495449,0
1992,1,12.28823,0
1992,0,27.92779,1
1992,0,19.66117,1
1992,0,33.51335,1
1992,1,10.61256,0
1992,1,6.70267,0
1992,0,8.286938,1
1992,0,7.819782,1
1992,1,25.3212,0
1992,0,10.88468,1
1992,1,13.9639,0
1992,0,19.85976,1
1992,0,23.45935,1
1992,1,6.761466,0
1992,1,15.63956,0
1992,1,11.61796,0
1992,1,19.21432,0
1992,0,15.43645,1
1992,0,4.915291,1
1992,0,19.27018,1
1992,1,9.309264,0
1992,1,18.9909,0
1992,0,20.48038,1
1992,1,8.936893,0
1992,1,17.87379,0
1992,1,7.891836,0
1992,0,15.14913,1
1992,1,11.17112,0
1992,1,16.4774,0
1992,1,11.17112,0
1992,1,13.9639,0
1992,0,17.31523,1
1992,0,19.54946,1
1992,1,7.819782,0
1992,0,11.17112,1
1992,1,7.540504,0
1992,1,3.388572,0
1992,0,17.87379,1
1992,1,8.936893,0
1992,0,27.70437,1
1992,1,9.216171,0
1992,0,15.63956,1
1992,0,8.829082,1
1992,1,8.936893,0
1992,1,7.634661,0
1992,1,13.90183,0
1992,1,10.61256,0
1992,0,16.75668,1
1992,1,10.27743,0
1992,0,16.46942,1
1992,1,23.68277,0
1992,0,21.78368,1
1992,0,9.575243,1
1992,0,16.75668,1
1992,1,10.61256,0
1992,0,10.61256,1
1992,1,12.56751,0
1992,0,21.78368,1
1992,1,8.378338,0
1992,0,13.9639,1
1992,0,20.48038,1
1992,0,20.85275,1
1992,1,9.309264,0
1992,0,16.75668,1
1992,1,10.16572,0
1992,1,9.102785,0
1992,0,5.585559,1
1992,1,6.70267,0
1992,0,29.60346,1
1992,0,5.106797,1
1992,0,4.468447,1
1992,1,7.793802,0
1992,1,11.17112,0
1992,1,11.17112,0
1992,1,13.90804,0
1992,0,8.545904,1
1992,0,12.12864,1
1992,1,16.75668,0
1992,0,8.773981,1
1992,1,17.42694,0
1992,0,11.91586,1
1992,0,7.261226,1
1992,0,27.92779,1
1992,1,15.63956,0
1992,1,8.936893,0
1992,0,23.62691,1
1992,0,16.75668,1
1992,0,8.378338,1
1992,0,19.94842,1
1992,0,17.6876,1
1992,0,29.0449,1
1992,1,15.08101,0
1992,0,10.61256,1
1992,1,21.34925,0
1992,0,33.51335,1
1992,0,10.42638,1
1992,1,15.88781,0
1992,0,13.9639,1
1992,0,23.45935,1
1992,1,9.774728,0
1992,1,8.936893,0
1992,1,12.51165,0
1992,0,10.00932,1
1992,1,15.63956,0
1992,0,7.075041,1
1992,1,12.84678,0
1992,1,11.91586,0
1992,0,20.66657,1
1992,0,7.261226,1
1992,0,11.41936,1
1992,0,23.45935,1
1992,0,9.116749,1
1992,1,11.61796,0
1992,0,16.75668,1
1992,0,25.97512,1
1992,1,11.17112,0
1992,0,14.29903,1
1992,1,11.28283,0
1992,0,8.891297,1
1992,1,9.149145,0
1992,0,12.99912,1
1992,0,4.840817,1
1992,1,12.47814,0
1992,0,20.65416,1
1992,1,12.00895,0
1992,1,7.819782,0
1992,0,13.81156,1
1992,1,10.61256,0
1992,0,27.92779,1
1992,0,13.40534,1
1992,1,10.33328,0
1992,0,23.45935,1
1992,0,13.40534,1
1992,1,11.96594,0
1992,1,10.27743,0
1992,0,22.34224,1
1992,1,12.41235,0
1992,0,17.87379,1
1992,1,6.70267,0
1992,0,16.75668,1
1992,0,17.87379,1
1992,0,9.830583,1
1992,0,19.54946,1
1992,0,21.3915,1
1992,1,19.27018,0
1992,0,22.34224,1
1992,0,17.87379,1
1992,1,17.72018,0
1992,0,19.54946,1
1992,0,10.45617,1
1992,0,6.981948,1
1992,1,6.756291,0
1992,1,11.17112,0
1992,0,6.314109,1
1992,1,7.772863,0
1992,0,24.32821,1
1992,0,6.898165,1
1992,1,30.72057,0
1992,1,13.9639,0
1992,1,11.17112,0
1992,0,7.905714,1
1992,0,6.032403,1
1992,1,5.362136,0
1992,0,20.66657,1
1992,0,10.94769,1
1992,1,23.45935,0
1992,0,12.51165,1
1992,1,9.575243,0
1992,0,13.40534,1
1992,1,12.90885,0
1992,0,16.75668,1
1992,0,24.68817,1
1992,1,11.17112,0
1992,0,34.77568,1
1992,1,12.28823,0
1992,0,19.33375,1
1992,0,6.70267,1
1992,1,12.28823,0
1992,1,12.84678,0
1992,0,19.87654,1
1992,1,11.72967,0
1992,1,12.90885,0
1992,1,11.45039,0
1992,1,14.36286,0
1992,0,22.34224,1
1992,0,11.17112,1
1992,0,19.54946,1
1992,0,13.18192,1
1992,0,6.834095,1
1992,0,12.2634,1
1992,0,7.819782,1
1992,0,23.23592,1
1992,1,6.70267,0
1992,1,15.95874,0
1992,1,22.5556,0
1992,0,12.84678,1
1992,0,19.21432,1
1992,0,16.9801,1
1992,1,27.92779,0
1992,0,13.9639,1
1992,0,17.87379,1
1992,1,25.47015,0
1992,0,14.89482,1
1992,0,26.81068,1
1992,0,11.03706,1
1992,0,26.81068,1
1992,0,31.84957,1
1992,1,17.37729,0
1992,0,16.75668,1
1992,0,12.6606,1
1992,1,25.13501,0
1992,1,15.03023,0
1992,0,37.38028,1
1992,1,25.13501,0
1992,1,16.75668,0
1992,0,9.503786,1
1992,1,12.84678,0
1992,0,23.45935,1
1992,1,16.40814,0
1992,0,11.17112,1
1992,0,5.585559,1
1992,1,7.50699,0
1992,0,12.28823,1
1992,0,17.87379,1
1992,1,17.87379,0
1992,0,10.16572,1
1992,0,15.63956,1
1992,0,12.87471,1
1992,0,20.35626,1
1992,0,37.9818,1
1992,0,16.2489,1
1992,0,15.95874,1
1992,1,19.75053,0
1992,1,19.54946,0
1992,1,15.14307,0
1992,1,16.40032,0
1992,1,13.9639,0
1992,0,20.74636,1
1992,1,16.19812,0
1992,0,16.65512,1
1992,1,8.936893,0
1992,1,27.30717,0
1992,0,22.16126,1
1992,1,23.45935,0
1992,0,29.78964,1
1992,0,21.101,1
1992,0,16.75668,1
1992,0,15.43645,1
1992,1,9.433388,0
1992,0,12.84678,1
1992,1,10.27743,0
1992,1,11.61796,0
1992,0,22.90079,1
1992,0,11.17112,1
1992,1,22.34224,0
1992,1,5.594049,0
1992,0,22.34224,1
1992,0,8.713471,1
1992,0,26.81068,1
1992,1,20.66657,0
1992,0,21.84574,1
1992,0,31.6515,1
1992,1,22.90079,0
1992,0,18.24616,1
1992,1,10.2195,0
1992,1,27.92779,0
1992,0,13.9639,1
1992,0,10.17813,1
